name,Overall Rating
Callum Elder ,65
Ryan Ledson ,65
Jakub Tosik ,65
Abdullah Saud Al Mutairi ,65
Svenn Crone ,65
Evandro Silva do Nascimento ,65
Callum Booth ,65
Brayan Angulo ,65
Blas Cáceres ,65
Pervis Estupiñán ,65
José Manuel Cruz Orozco ,65
Federico Palacios Martínez ,65
Craig Curran ,65
Michael Smith ,65
Jens Jønsson ,65
David Andrade ,65
Lucas Rougeaux ,65
Amine Benchaib ,65
Goran Paracki ,65
Hannu Patronen ,65
Tsiy-William Ndenge ,65
Malaury Martin ,65
Tom Parkes ,65
Sandi Lovric ,65
Maximilian Jansen ,65
Nunzio Di Roberto ,65
Rohan Ince ,65
Gedion Zelalem ,65
Andreas Gruber ,65
Rafael António Figueiredo Ramos ,65
Mohamed Gouaida ,65
Harold Moukoudi ,65
Jake Jervis ,65
Scott Allan ,65
Shane O'Neill ,65
Elias Gómez ,65
Jean Butez ,65
Ken Matsubara ,65
Mattia Finotto ,65
Adrián Luna ,65
Tomasz Hołota ,65
Sead Hakšabanovič ,65
Josh Lillis ,65
Erik Expósito Hernández ,65
Mark Oxley ,65
Ibrahim Diallo ,65
Pedro José Moreira da Silva ,65
Conan Byrne ,65
Jamie Hanson ,65
Gonzalo Rehak ,65
Issam Erraki ,65
Paulo Otávio Rosa da Silva ,65
Hazaa Ibrahim Al Hazaa ,65
Bart Vriends ,65
Abdulrahman Al Shammari ,65
Tom Elliott ,65
Nikola Gulan ,65
Rodrigo Salinas ,65
Matías Castro ,65
Joaquín Torres ,65
Ji Nam Lee ,65
Sondre Tronstad ,65
Tom Lapslie ,65
Janeiler Rivas ,65
Conor Chaplin ,65
Neri Bandiera ,65
Alexander Ludwig ,65
Charles Dunne ,65
Max Lowe ,65
Sebastian Schiek ,65
Nils Quaschner ,65
Grzegorz Piesio ,65
Alejandro Márquez ,66
Martín Cortés ,65
Jean Carlos Silva Rocha ,65
Gianluca Nijholt ,65
Seámus Conneely ,65
Sam Mantom ,65
Dean Bowditch ,65
Paul Izzo ,65
Juan Sánchez Sotelo ,65
Scott Brown ,65
Mauricio Caranta ,65
Jon Kempin ,65
Tareiq Holmes-Dennis ,65
Jesús Chávez ,65
Fredrik Brustad ,65
Richard Tait ,65
Manfred Starke ,65
Eoghan O'Connell ,65
Mario Engels ,65
Kei Koizumi ,65
Sherel Floranus ,65
Francesco Margiotta ,65
Victor Nelsson ,65
Mohamed Ali Yakoubi ,65
Jérôme Junior Onguéné ,65
Dominik Prokop ,65
Simon Olsson ,65
Giuliano Modica ,65
Andrija Pavlović ,65
Maximilian Ullmann ,65
Karim Guédé ,65
Arild Østbø ,65
Joseph Mills ,65
Roope Riski ,65
Giuseppe Mastinu ,65
Rajko Rep ,65
Hamilton Piedra ,65
Ahmed Ali Wailbi ,65
Chaouki Ben Saada ,65
Raffaele Alcibiade ,65
Mattijs Branderhorst ,65
Ignacio Boggino ,65
Takaharu Nishino ,65
Yuichi Maruyama ,65
Bakery Jatta ,65
Giorgi Merebashvili ,65
Issiaka Ouédraogo ,65
Pedro Azogue ,65
Ashley Smith-Brown ,65
David Atanga ,65
Kamil Mazek ,65
Ryoya Ogawa ,65
Daniel Arreola ,65
Timothy Nocchi ,65
Denis Rodríguez ,65
Anthony Gerrard ,65
Gary Liddle ,65
Liam Roberts ,65
Abdelrafik Gérard ,65
Reuben Reid ,65
Razak Boukari ,65
Justin Shonga ,65
Michael Schulze ,65
David Fox ,65
Tadanari Lee ,65
Matt Grimes ,65
Maximiliano Lugo ,65
Eloge Enza-Yamissi ,65
Marco Thiede ,65
Jakub Bartkowski ,65
Alessio Vita ,65
Elliott Ward ,65
Alessandro Longhi ,65
Michele Rigione ,65
Daniel Dziwniel ,65
Gino Fechner ,65
Alan Czerwiński ,65
Edgar Babayan ,65
Andoni Gorosabel Espinosa ,65
Ousseynou Cissé ,65
Stian Gregersen ,65
Ofir Marciano ,65
Adrián Scifo ,65
Daniel Imperiale ,65
Jung Ya Kim ,65
Kevin Pezzoni ,65
Georgiy Melkadze ,65
Kento Hashimoto ,65
Danilo Arboleda ,65
Danny Andrew ,65
Jeff Reine-Adelaïde ,65
Leandro Montera da Silva ,65
Robert Koch ,65
Julien Fabri ,65
Tyler Walker ,65
Jesper Rask ,65
Ntsikelelo Nyauza ,65
Camilo Candido ,65
Manuel Viniegra ,65
Krisztián Adorján ,65
Carlton Morris ,65
Christian Gratzei ,65
Alexandre Raineau ,65
Carlos Gutiérrez ,65
Laurent Dos Santos ,65
Derrick Jones ,65
Simon Scherder ,65
Maxime D'Arpino ,65
João Pedro Pereira dos Santos ,65
Álex Quintanilla ,65
Tariqe Fosu ,65
Arno Verschueren ,65
Leonardo Saldaña ,65
Emil Wahlström ,65
Tim Coremans ,65
Zié Diabaté ,65
Abdullah Al Owayshir ,65
Craig Tanner ,65
Davide Cinaglia ,65
Sebastian Ernst ,65
Alexandre Vincent ,65
Nito Wagner Carbelho Inácio ,65
Andriy Bliznichenko ,65
Anton Ferdinand ,65
Andy Rose ,65
Aaron Tshibola ,65
Hamdou Elhouni ,65
Kaj Ramsteijn ,65
Lee Brown ,65
Raymon Gaddis ,65
Javier Galán Gil ,65
Mitch Hildebrandt ,65
Jay O'Shea ,65
Gonzalo Zárate ,65
Richard Neudecker ,65
Bruno Edgar Silva Almeida ,65
Kent-Are Antonsen ,65
Andreas Vindheim ,65
David Templeton ,65
Baily Cargill ,65
Leonel Morales ,65
Eliseu Mendja Soares Cassamá ,65
Marcelo Torres ,65
Mamoutou N'Diaye ,65
Aridane Jesús Santana Cabrera ,65
Guillaume Gigliotti ,65
Frederic Ananou ,65
Manuel Scavone ,65
Adam Henley ,65
Andrija Kaluđerović ,65
Tomás Asta-Buruaga ,65
Fabian Menig ,65
Uriel Antuna ,65
Dae Sung Ha ,65
Karol Angielski ,65
Gianluca Carpani ,65
Lassana Faye ,65
Seul Gi Bae ,65
Blair Spittal ,65
Ronaldo Pompeu da Silva ,65
Jong Won Lee ,65
Ibrahima Niane ,65
Jong Hoan Choi ,63
Keith Keane ,65
Jae Suk Oh ,65
Patrick Sontheimer ,65
Sol Hyeon Ka ,65
Shkodran Maholli ,65
Ergin Keleş ,65
Leandro Velázquez ,65
Daniel Brückner ,65
Jodi Jones ,65
Brendan Moloney ,65
David Worrall ,65
Leonel López ,65
Maximiliano González ,65
Junior Brown ,65
Geun Ho Lee ,65
Jon Jönsson ,65
Alex Cisak ,65
Alex Woodyard ,65
Lasha Dvali ,65
José Mena Rodríguez ,65
Aaron Martin ,65
Markus Wostry ,65
Cyril Mandouki ,65
José Pierre Vunguidica ,65
Abdelhakim Omrani ,65
Alexandr Cherevko ,65
Pablo Jaquez ,65
Everton Nascim. de Mendonça ,65
Rui Gabriel Pinheiro Vieira ,65
Naoki Ishihara ,65
Ricardo Baleia Janota ,65
Duane Holmes ,65
Florian Kath ,65
Jan Glinker ,65
Gladwin Shitolo ,65
Eddie Segura ,65
Rustem Mukhametshin ,65
Fabian Reese ,65
Jesper Juelsgård ,65
Josué Ayala ,65
Steffen Ernemann ,65
Benjamin Kololli ,65
Siyabonga Mpontshane ,65
Chris McCann ,65
Koji Miyoshi ,65
Paul Anderson ,65
Marc Pfitzner ,65
Simen Kind Mikalsen ,65
Moshtagh Yaghoubi ,65
Thiago Xavier Rodrigues Corrêa ,65
Takumi Miyayoshi ,65
Jean-Ricner Bellegarde ,65
Mauro Ortíz ,65
Abdul Osman ,65
Eros Schiavon ,65
Nicky Ajose ,65
Martin Valjent ,65
Hendrick Ekstein ,65
Cyrille Bayala ,65
Markus Lackner ,65
Han Jin Kweon ,65
Cédric Kipré ,65
Ole Käuper ,65
Kevin Nolan ,65
Josh Magennis ,65
Vladislav Nikiforov ,65
Zeli Ismail ,65
Youssouf M'Changama ,65
Lukas Jäger ,65
David Gomis ,65
Livio Nabab ,65
Jamal Campbell-Ryce ,65
Fabio Kaufmann ,65
Denis Davydov ,65
Shota Arai ,65
Maximiliano Lovera ,65
Junior De Barros ,65
Jannes Vansteenkiste ,65
Zymer Bytyqi ,65
Federico Rašić ,65
Nikita Medvedev ,65
Abu Danladi ,65
Kazuya Murata ,65
Anthony Annan ,65
João Pedro Salazar da Graça ,65
Pedro Miguel Silva Rocha ,65
Edison Luiz dos Santos ,65
Justice Chabalala ,65
Gastón Togni ,65
Sandro Tonali ,65
César Ortiz Puentenueva ,65
Cristian Buonaiuto ,65
Simon Laner ,65
Ignacio González ,65
Bryan Carvallo ,65
Santiago Jiménez Luque ,65
Francisco Loureiro Afonso ,65
Yu Hasegawa ,65
Danny Mayor ,65
Cristian Villanueva ,65
Víctor Zúñiga ,65
Marc Burch ,65
Tom Mickel ,65
Simone Calvano ,65
Pascal Breier ,65
Umberto Germano ,65
Franck Honorat ,65
Greg Taylor ,65
Alfonso Tamay ,65
Isaac Gómez Sánchez ,65
Aron Elís Þrándarson ,65
Rodrigo Tapia ,65
Chiró N'Toko ,65
Alexander Riemann ,65
Erik Marxen ,65
Khotso Malope ,65
Fredrik Liverstam ,65
Alex Cairns ,65
Jan Löhmannsröben ,65
Yaseen Omar Barnawi ,65
Youssouf Koné ,65
Aarón Fernández ,65
Kgotso Moleko ,65
Joakim Karlsson ,65
Mounir El Allouchi ,65
Ahmed Ibrahim Ateef ,65
Greg Halford ,65
Bilal Ould-Chikh ,65
Adrián Castellano Cobacho ,65
Robert Müller ,65
Thomas Sørensen ,65
Corey Brown ,65
Niels De Schutter ,65
Marcus Hoffmann ,65
Jairo González ,65
Anouar Hadouir ,65
Thomas Deng ,65
Didier Lamkel Ze ,65
Markel Areitio Cedrún ,65
David Carney ,65
Zdeněk Ondrášek ,65
Fernando Lewis ,65
Eric Miller ,65
Mile Svilar ,65
Ben Woodburn ,65
Peter Orry Larsen ,65
Danny Amankwaa ,65
Luca Verna ,65
Carlos Lobos ,65
Marcos Senesi ,65
Chris Long ,65
Mathieu Chemin ,65
Kristoffer Haraldseid ,65
Johan Blomberg ,65
Mathias Honsak ,65
Alberto Paleari ,65
Kim Ojo ,65
Khiry Shelton ,65
Borja Sánchez Laborde ,65
Gary Deegan ,65
Jack Whatmough ,65
Jeppe Andersen ,65
Edwin Ávila ,65
Simon Skrabb ,65
Romario Williams ,65
Harry Chapman ,65
Lamar Neagle ,65
Troels Kløve ,65
Abdulmajeed Al Sulayhim ,65
Bruce Kamau ,65
Yanis Merdji ,65
Sebastian Mai ,65
Leo Stulac ,65
Daniel Martín Fernández ,65
Christos Giousis ,65
Eray Birniçan ,65
Jordan Clark ,65
Jufain Al Bishi ,65
Sebastian Mrowca ,65
Abdul Razak ,65
Christos Donis ,65
Matheus Reis de Lima ,65
Christopher Antwi-Adjej ,65
Louis Thompson ,65
Federico Rosso ,65
Steven Ugarković ,65
Nilson Loyola ,65
Chidera Ejuke ,65
Philipp Hoffmann ,65
Matthieu Sans ,65
Martin Stoll ,65
Elacio Córdoba ,65
Nicolás Reniero ,65
Kévin Das Neves ,65
Nemanja Rnić ,65
Frédéric Duplus ,65
Francesco Belli ,65
Philipp Förster ,65
Mehdi Jeannin ,65
Davide Marsura ,65
Dominic Poleon ,65
Marco Modolo ,65
Fabian Sporkslede ,65
Alejandro Díaz ,65
André Clóvis Silva Filho ,65
Joseph Mendes ,65
Conor Townsend ,65
Leonardo Rolón ,65
Marek Rodák ,65
Muhammed Bayır ,65
Borja Domingo Domingo ,65
Geon Ung Kim ,65
Javier Jiménez García ,65
Mthokozisi Dube ,65
Alexis Saelemaekers ,65
Kyung Ryul Lee ,65
Francesco Forte ,65
Seok Jong Han ,65
George Dobson ,65
Fredrik Aursnes ,66
Ray Sandoval ,65
Adam Legzdins ,65
Dae Han Park ,65
Haukur Heiðar Hauksson ,65
Epifanio García ,65
Bruno Marciano Leite ,65
Floriano Vanzo ,65
Michele Cavion ,65
Aaron Wildig ,65
Pedro Velasco ,65
Jay Simpson ,64
Erling Håland ,65
Mark Howard ,65
Luis Mosquera ,65
Dong Gyu Baek ,65
Diego Martínez ,65
Yong Hyung Cho ,65
Oliver Hawkins ,65
Aly Mallé ,65
Danny Post ,65
Felipe Alfonso Criado ,65
Hugo Cid ,65
Stefano Moreo ,65
Ramón Córdoba ,65
Aleksandar Jovanović ,65
Ibson Pereira de Melo ,65
Alexander Dercho ,65
Joel Valencia ,65
Robert Costa Ventura ,65
Nick Olij ,65
Moses Ogbu ,65
Chris Mepham ,65
Karlo Bartolec ,65
Giancarlo Malcore ,65
Valeriane Gvilia ,65
Alex Rodman ,65
Andrew Crofts ,65
Fábio Miguel Lourenço Ferreira ,65
Richard Ruíz ,65
Carl McHugh ,65
Ulrich Taffertshofer ,65
Michal Papadopulos ,65
Nils Miatke ,65
Pietro Terracciano ,65
Gilli Rólantsson Sørensen ,65
Alessandro Damen ,65
Mo El Hankouri ,65
Cristian González ,65
Alassane N'Diaye ,65
Joey O'Brien ,65
Arnaud Balijon ,65
Stephan Auer ,65
Gaetano Castrovilli ,65
Gevaro Nepomuceno ,65
Stian Ringstad ,65
Cedric Evina ,65
Sei Muroya ,65
Steffen Lie Skålevik ,65
Ibrahima Conté ,65
Mario Barco Vilar ,65
Giovanni Di Noia ,65
Aaron Wan-Bissaka ,65
Ferris N'Goma ,65
Iven Austbø ,65
Manfred Osei Kwadwo ,65
Mads Døhr Thychosen ,65
Ferdinando Coppola ,65
Agustín Sandona ,65
Marco Borgnino ,65
Matías Rodríguez ,65
David Ball ,65
Adam Thompson ,65
Fayçal Rherras ,65
Marcelo Guzmán ,65
Maximiliano Ortíz ,65
Pedro Miguel Barbosa Queirós ,65
Rafael Fernández Martínez ,65
Marwan Mohsen ,65
Evgeniy Kobozev ,65
Roman Gergel ,65
Tony Craig ,65
Cyrille Merville ,65
Matthias Rahn ,65
Filipe Santos Oliveira ,65
Joel López Pissano ,65
Kal Naismith ,65
Milen Gamakov ,65
Jesús Areso Blanco ,65
Kévin Koubemba ,65
Gauthier Hein ,65
Luca Castiglia ,65
Paul Robinson ,64
Tae Hwi Kwak ,64
Maciej Gostomski ,64
John Akinde ,64
Nicky Devlin ,64
Jeroen Houwen ,64
Gustavo Villarruel ,64
Alessandro Piu ,64
Jordy Hiwula ,64
Naif Mousa Mohammed ,64
Masato Fujita ,64
Yakou Meité ,64
Ilya Zhigulev ,64
Dariusz Trela ,64
Julian Ryerson ,64
Bernard Gabriel Vicidal Prazeres ,64
Ole Söderberg ,64
Piotr Malarczyk ,64
Vegard Bergan ,64
Hicham Khaloua ,64
Hassane Kamara ,64
Kévin Soni ,64
Olivier Custodio ,64
Dion Donohue ,64
Thorsten Stuckmann ,64
Daniel Seaborne ,64
Dimitry Bertaud ,64
Tomasz Brzyski ,64
Kazuki Oiwa ,64
Kohei Kawata ,64
Pablo Fernández Blanco ,64
Jake Taylor ,64
Ludcinio Marengo ,64
Matti Steinmann ,64
Myeong Won Suh ,64
Janoi Donacien ,64
Fabio Strauss ,64
Marvin Schulz ,64
Ricardo Steer ,64
Lewis Alessandra ,64
Matt Tootle ,64
Louis Reed ,64
Anthony Forde ,64
Nico Neidhart ,64
Gaspar Panadero Zamora ,64
Kevin Mac Allister ,64
Marko Mirić ,64
Ronaldo Lucena ,64
Paul Jaeckel ,64
Maxim Kazankov ,64
Gladestony E. Paulino da Silva ,64
Thomas Goiginger ,64
Andrea Palazzi ,64
Egor Sorokin ,64
Marcel Alves Pereira ,64
Luke Leahy ,64
Youcef Belaïli ,64
David Vrzogic ,64
Daniel Redmond ,64
Daniel Pedersen ,64
Michael Ihiekwe ,64
Jonatan Straus ,64
Arley Rodríguez ,64
Billy McKay ,64
Nicolai Larsen ,64
Daniel Lovitz ,64
Francesco Nicastro ,64
Stephen O'Donnell ,64
Shola Ameobi ,64
Hamadi Al Ghaddioui ,64
Marcel Ziemer ,64
Sam Saunders ,64
Mats Solheim ,64
Antoni Sarcevic ,64
Francesco Ardizzone ,64
Thomas Lehne Olsen ,65
Nobuhiro Kato ,64
Omar Richards ,64
Eberechi Eze ,64
Dean Cox ,64
Leigh Broxham ,64
Marc Richards ,64
Tobias Badila ,64
Jefferson Martínez ,64
Hyeon Cheol Jeong ,64
Julian Lelieveld ,64
Takamitsu Tomiyama ,64
Armando Obispo ,64
Josue Colman ,64
Stéphane Tritz ,64
Jerome Kiesewetter ,64
Riccardo Marchizza ,64
Ernest Mabouka ,64
Emilio Orrantía ,64
Edwin Velasco ,64
Benjamin Bellot ,64
Giuseppe Marco Zampano ,64
Louis Verstraete ,64
Mariano Konyk ,64
Tommaso Berni ,64
Daniel Björnquist ,64
Franco Torgnascioli ,64
Daniel Chima Chukwu ,64
Callum Reilly ,64
Brian Rowe ,64
Oliver Schnitzler ,64
Patrick Da Silva ,64
Claudio Igor Mouria Silva ,64
Grigoris Kastanos ,64
Alejandro Mayorga ,64
Lucas Cháves ,64
Reiss Nelson ,64
Rubén Cepeda ,64
Edgar Zaldívar ,64
Matti Lund Nielsen ,64
Franco Boló ,64
Santiago Londoño ,64
Dino Mikanović ,64
Sammy Skytte ,64
Pietro Pellegri ,64
Erik Grendel ,64
Brian Wilson ,64
Federico Milo ,64
Carsten Kammlott ,64
Diego Mendoza ,64
Ignacio Rivero ,64
Yusuke Tanaka ,64
Víctor Díaz Suárez ,64
Maximilian Schulze Niehues ,64
Liam Rose ,64
Akito Fukuta ,64
Patrick Kristensen ,64
Ángel Bastos Teijeira ,64
Dino Djulbic ,64
Grzegorz Baran ,64
Lucas Mancinelli ,64
Ben Thompson ,64
Nama Fofana ,64
Wolfgang Hesl ,64
Patrik Mráz ,64
Jean Alassane Mendy ,64
Jade North ,64
Jordan Bowery ,64
Tobias Eriksson ,64
Jeremy Helmer ,64
Ricardo Samuel Cruz Moura ,64
James Bailey ,64
Cameron Stewart ,64
Hakeeb Adelakun ,64
Christian Neiva Afonso ,64
Bernard Tekpetey ,64
Stuart Taylor ,64
Gary Woods ,64
Dean Parrett ,64
Adrián Calello ,64
Yeray González Luis ,64
Omar Albornoz ,64
Julen López Salas ,64
Yannick Thermann ,64
Andrew Wenger ,64
Joaninho Marvin Chagas Silva ,64
Martin S Ellingsen ,64
Éder Lima dos Santos ,64
Mariusz Pawełek ,64
Anssi Jaakkola ,64
Tahith Chong ,64
José Hernández ,64
Steinar Strømnes ,64
Jonathan Bond ,64
Valeriu Ciupercă ,64
José Leudo ,64
Mairdel Kaíque Sampaio Muttinho ,64
Hope Akpan ,64
Patrick Wiegers ,64
Túlio Sebastião Changas Tramontino ,64
Patrick Breitkreuz ,64
Ricardo José da Silva Fernandes ,64
Ross Jenkins ,64
Kevin Rendón ,64
Mikhail Levashov ,64
Johan Mårtensson ,64
Kgosi Ntlhe ,64
Gian Filippo Felicioli ,64
Ludovit Reis ,64
Pavel Komolov ,64
Luis Gil ,64
Björn Kluft ,64
Michael Thwaite ,64
Larry Angulo ,64
Eduardo Cortina García ,64
Dominik Hofbauer ,64
Niklas Dams ,64
Amin Affane ,64
Joachim Van Damme ,64
Alexis Messidoro ,64
Fabio González Estupiñán ,64
Wilfried Domoraud ,64
Marcel Costly ,64
Łukasz Zwoliński ,64
Liam Henderson ,64
Ramiro Martínez ,64
Barış Atik ,64
Maximiliano Perg ,64
David Sena Fernandes Sualehe ,64
Gerson Martínez ,64
Fabián Hormazábal ,64
Michel Benítez ,64
Jonathan Sandoval ,64
Leon Legge ,64
Damien Perquis ,64
Simon Piesinger ,64
Jungo Fujimoto ,64
Freddie Woodman ,64
Thomas Olivier Amang ,64
Felipe Ávila ,64
Harrison Delbridge ,64
Daniel Rodríguez Vázquez ,64
Willi Evseev ,64
Soo Beom Kim ,63
Adam Smith ,64
Pietro Ceccaroni ,64
Oğuzhan Aydoğan ,64
Jesús Alfaro Ligero ,64
Maki Madani Tall ,64
Nicolás Messiniti ,64
Emanuel Schreiner ,64
Sinan Tekerci ,64
Arno Monsecour ,64
David Niepsuj ,64
Ramiro Guerra ,64
Ognjen Stijepović ,64
Luke Daniels ,64
Manuel Janzer ,64
Mikael Uhre ,64
Nordin Jackers ,64
Alexander Stølås ,64
Frederik Børsting ,64
Stevie Mallan ,64
Sergio Akieme Rodríguez ,64
Niko Kijewski ,64
Rafik Boujedra ,64
Connor Ronan ,64
Seung Hyeon Hong ,64
Bryan Passi ,64
Elisha Owusu ,64
Roberto Floriano ,64
Pau Francisco Torres ,64
Ryan Bowman ,64
Mohammed Al Qarni ,64
Alejandro Vallejo Mínguez ,64
Muhammed Enes Durmuş ,64
Hyun Soo Jang ,64
Dmitriy Bogaev ,64
Víctor Moya Martínez ,64
Andrés Lamas ,64
Sean McDermott ,64
Kristijan Dobras ,64
Imad Faraj ,64
Dirk Orlishausen ,64
Jorge Deschamps ,65
Harrison Mancilla ,64
Francisco Feuillassier ,64
Philip Haglund ,64
David Blacha ,64
Joel Allansson ,64
Nicolás Tripichio ,64
Andre Dozzell ,64
Dominik Dinga ,64
Dong Suk Kim ,64
Mathias Nielsen ,64
Kazuyuki Morisaki ,64
Eulânio Ângelo Chipela Gomes ,64
Onur Atasayar ,64
Curtis Tilt ,64
Ryan Jackson ,64
Douglas Willian da Silva Souza ,64
Keinan Davis ,64
Vitaliy Fedotov ,64
Alexandre Pasche ,64
Takuya Wada ,64
Andrea Beghetto ,64
Nicolás Guerra ,64
Cory Burke ,64
Christopher Quiring ,64
Donovan Léon ,64
Gonzalo Rivas ,64
Craig Davies ,64
Elvis Rexhbecaj ,64
Dalibor Veselinović ,64
Kevin Valenzuela ,64
Henk Dijkhuizen ,64
David Wheeler ,64
John O'Sullivan ,64
Nikolay Kalinskiy ,64
Lorenzo Burnet ,64
Ezequiel Palomeque ,64
Yiğithan Güveli ,64
Kristoffer Pallesen ,64
Oswal Álvarez ,64
Bob Straetman ,64
Anthony Barylla ,64
Franklin Wadja ,64
Nathan Smith ,64
Ronald González ,64
Marco Firenze ,64
Xinli Peng ,64
David Milinković ,64
Florian Ayé ,64
Joel Grant ,64
Murat Yıldırım ,64
Ben Garuccio ,64
Mikael Norø Ingebrigtsen ,64
Mamadou Fofana ,64
Amr Barakat ,64
Diego Riolfo ,64
Meshari Al Thmali ,64
Mathias Tauber ,64
Leonardo Escorcia ,64
Alec Georgen ,64
Maecky Ngombo ,64
Antonio Martínez López ,64
Yuta Toyokawa ,64
Lorenzo Callegari ,64
Jordan McCrary ,64
Jhon Chancellor ,64
Robin Scheu ,64
Zoran Arsenić ,64
Gael Bigirimana ,64
Patricio Jerez ,64
Rodrigo González ,64
Guillaume Cros ,64
Mattia Vitale ,64
Vincent Thill ,64
Mazyad Fraih Al Anazi ,64
Marcel Seegert ,64
Jesper Westerberg ,64
Ilzat Akhmetov ,64
Diego Novoa ,64
Joel Asoro ,64
Luis Paulo da Silva ,64
Eric Calvillo ,64
Jack Hamilton ,64
Tony Alfaro ,64
Cayman Togashi ,64
Florian Müller ,64
Martin Wagner ,64
Luca Sosa ,64
Mattias Svanberg ,64
Charles Dênis de Breito Catarino ,64
José Perales Nájera ,64
Sidy Sarr ,64
Alexis Hinestroza ,64
Getterson Alves dos Santos ,64
Antoine Batisse ,64
Salvador Ichazo ,64
Enrico Pezzi ,64
Férébory Doré ,64
Donervon Daniels ,64
Azmahar Ariano ,64
Davor Lovren ,64
Sebastian Jakubiak ,64
Mirko Carretta ,64
Michal Piter-Bučko ,64
Egor Baburin ,64
Karim Coulibaly ,64
Vebjørn Hoff ,64
Francisco Simões Rodrigues ,64
Jim-Patrick Müller ,64
Harold Gómez ,64
Sultan Al Mutairi ,64
Shqiprim Binakaj ,64
Clark Robertson ,64
Sebastián Leyton ,64
Jesper Manns ,64
Marco Pinato ,64
Ioritz Landeta Batiz ,64
Carlos Garcés ,64
Lukas Königshofer ,64
Eldor Shomurodov ,64
Denis Vavro ,64
Jaime Sierra Mateos ,64
Daniel Powell ,64
Andrea Signorini ,64
Jovan Vidović ,64
Facundo Quintana ,64
Steeve Furtado ,64
Giovanni Pinto ,64
Stefan Maierhofer ,64
Stephan Petersen ,64
Barry McNamee ,64
Daniel Briceño ,64
Nolan Mbemba ,64
Jonathan Aspropotamitis ,64
Mihailo Ristić ,64
Nathan Tyson ,64
Saleh Saad Al Qumayzi ,64
Cristian Agnelli ,64
Finn Porath ,64
Adão Douglas Renteira Paulino ,64
Sang Heon Lee ,64
Daleho Irandust ,64
Ibrahim Sangaré ,64
Masaya Okugawa ,64
Temitope Obadeyi ,64
Mark Connolly ,64
Adama Guira ,64
Richard Brindley ,64
Godsway Donyoh ,64
Thomas Carrique ,64
Krystian Pearce ,64
Andries Noppert ,64
Manuel De Iriondo ,64
Lalrindika Ralte ,64
Matty Blair ,64
Grégoire Puel ,64
Krzysztof Pilarz ,64
Christian Schoissengeyr ,64
Markus Thorbjörnsson ,64
George Francomb ,64
Mirco Born ,64
Pol Valentín Sancho ,64
Carl Baker ,64
Eirik Holmen Johansen ,64
Tom Anderson ,64
Fahd Moufi ,64
Şahin Aygüneş ,64
Ro-Shaun Williams ,64
Waleed Abdullah ,64
Harry Bunn ,64
Luis Fernández Teijeiro ,64
Conor Sammon ,64
Cătălin Carp ,64
Jason Kennedy ,64
Dejan Sorgić ,64
Ousmane Fane ,64
Max Ehmer ,64
Farrend Rawson ,64
Martin Ørnskov ,64
Marcos Pinto ,64
Ortwin De Wolf ,64
Harun Alpsoy ,64
Víctor Álvarez Rozada ,64
Kasper Junker ,64
Alessandro Deiola ,64
Daniel Jones ,64
Adrián Welliton Rocheira Sá ,64
Randal Kolo-Muani ,64
Gabriel Salazar Rojo ,64
Adam Marciniak ,64
Jasmin Sudić ,64
Nathan Cameron ,64
José Manuel Artiles Romero ,64
Ryan Edwards ,64
Nico Varela ,64
Jesús Lara ,64
Ville Jalasto ,64
Dmitriy Skopintsev ,64
Eoin Doyle ,64
Dimitrios Konstantopoulos ,64
Luis Miguel Quezada ,64
Nadjim Abdou ,64
Tarsicio Aguado Arriazu ,64
Eric Ramírez ,64
Alan Moreno ,64
Vágner Nilson Rosa Cadete ,64
Obite Evan NDicka ,64
Maciej Ambrosiewicz ,64
Thomas Nørgaard ,64
Abdullah Al Shamekh ,64
Matthieu Udol ,64
Tatsuya Morita ,64
Josef Welzmüller ,64
Enrique Fornos Domínguez ,64
Tobias Duffner ,64
Alexandros Katranis ,64
Alejandro Robles García ,64
Anders Kristiansen ,64
Zaurbek Pliev ,64
Wesam Saleh Suwayyid ,64
Bashkim Renneke ,64
Mario López ,64
Jake Clarke-Salter ,64
Ivan Marconi ,64
Tom Broadbent ,64
Luis Martínez ,64
Ashley Eastham ,64
Bálint Vécsei ,64
Chidiebere Nwakali ,64
David Gray ,64
Jérôme Phojo ,64
Oniel Fisher ,64
Haritz Albisua Laskurain ,64
Livio Milts ,64
Kevin Pannewitz ,64
Francisco Fydriszewski ,64
Freddy Flórez ,65
Joel Untersee ,64
Ricardo Almeida-Santos ,64
Fernando Hurtado ,64
Maodo Malick Mbaye ,64
Tom Eaves ,64
Davide Agazzi ,64
Iuliano Wagner Alfaro Azevedo ,64
Juan Muriel Orlando ,64
Angel Gomes ,64
Ryan Dow ,64
Zlatan Alomerović ,64
Gustavo Hebling de Aguiar ,64
Jamal Lewis ,64
Gaddi Aguirre ,64
Mohamed Airam Ramos Wade ,64
Danny Olsen ,64
Raul Josè Asencio Moraes ,64
Ard van Peppen ,64
Romel Quiñonez ,64
Bradford Jamieson IV ,64
Desevio Payne ,64
Matías Quiroga ,64
Tarek Chahed ,64
Glen Moss ,64
Bobby Grant ,64
Dmitriy Khomich ,64
Conor Wilkinson ,64
Diego Chica ,64
Germán Montoya ,64
Keidi Bare ,64
Ferrán Sarsanedas Soler ,64
Martin Kavdanski ,64
Ronan Finn ,64
Nadir Çiftçi ,64
Wesley Harding ,64
Ryosuke Yamanaka ,64
